packet_format,game_year,game_major_version,game_minor_version,packet_version,packet_id,session_uid,session_time,frame_identifier,overall_frame_identifier,player_car_index,secondary_player_car_index,packet_size,timestamp,packet_name
2025,25,1,22,1,7,12331792693039097994,1.1333043575286865,21,21,0,255,1239,1782621468.3220842,Car Status
2025,25,1,22,1,1,12331792693039097994,1.1691956520080566,22,22,0,255,753,1782621468.353544,Session
2025,25,1,22,1,5,12331792693039097994,1.1691956520080566,22,22,0,255,1133,1782621468.353544,Car Setups
2025,25,1,22,1,10,12331792693039097994,1.1691956520080566,22,22,0,255,1041,1782621468.353544,Car Damage
2025,25,1,22,1,14,12331792693039097994,1.1691956520080566,22,22,0,255,101,1782621468.353544,Time Trial
2025,25,1,22,1,15,12331792693039097994,1.1691956520080566,22,22,0,255,1131,1782621468.353544,Lap Positions
2025,25,1,22,1,12,12331792693039097994,1.2016743421554565,23,23,0,255,231,1782621468.384528,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.2016743421554565,23,23,0,255,1285,1782621468.384528,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.2016743421554565,23,23,0,255,1349,1782621468.384528,Motion
2025,25,1,22,1,13,12331792693039097994,1.2016743421554565,23,23,0,255,273,1782621468.384528,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.2016743421554565,23,23,0,255,1352,1782621468.384528,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,1.2016743421554565,23,23,0,255,1239,1782621468.384528,Car Status
2025,25,1,22,1,12,12331792693039097994,1.2475318908691406,24,24,0,255,231,1782621468,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.2475318908691406,24,24,0,255,1285,1782621468,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.2475318908691406,24,24,0,255,1349,1782621468.4304342,Motion
2025,25,1,22,1,13,12331792693039097994,1.2475318908691406,24,24,0,255,273,1782621468.4304342,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.2475318908691406,24,24,0,255,1352,1782621468.4304342,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,1.2475318908691406,24,24,0,255,1239,1782621468.4314609,Car Status
2025,25,1,22,1,10,12331792693039097994,1.2624893188476562,25,25,0,255,1041,1782621468.4434018,Car Damage
2025,25,1,22,1,12,12331792693039097994,1.292880654335022,26,26,0,255,231,1782621468.473446,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.292880654335022,26,26,0,255,1285,1782621468,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.292880654335022,26,26,0,255,1349,1782621468,Motion
2025,25,1,22,1,13,12331792693039097994,1.292880654335022,26,26,0,255,273,1782621468,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.292880654335022,26,26,0,255,1352,1782621468,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,1.292880654335022,26,26,0,255,1239,1782621468,Car Status
2025,25,1,22,1,12,12331792693039097994,1.3384435176849365,27,27,0,255,231,1782621468.5194085,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.3384435176849365,27,27,0,255,1285,1782621468.5194085,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.3384435176849365,27,27,0,255,1349,1782621468.5194085,Motion
2025,25,1,22,1,13,12331792693039097994,1.3384435176849365,27,27,0,255,273,1782621468.5194085,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.3384435176849365,27,27,0,255,1352,1782621468.5194085,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,1.3384435176849365,27,27,0,255,1239,1782621468.5194085,Car Status
2025,25,1,22,1,10,12331792693039097994,1.3684481382369995,28,28,0,255,1041,1782621468.547979,Car Damage
2025,25,1,22,1,12,12331792693039097994,1.397903561592102,29,29,0,255,231,1782621468.5776174,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.397903561592102,29,29,0,255,1285,1782621468.5776174,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.397903561592102,29,29,0,255,1349,1782621468.5776174,Motion
2025,25,1,22,1,13,12331792693039097994,1.397903561592102,29,29,0,255,273,1782621468.5786285,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.397903561592102,29,29,0,255,1352,1782621468.5786285,Car Telemetry
2025,25,1,22,1,7,12331792693039097994,1.397903561592102,29,29,0,255,1239,1782621468.5786285,Car Status
2025,25,1,22,1,10,12331792693039097994,1.4464473724365234,30,30,0,255,1041,1782621468.6468503,Car Damage
2025,25,1,22,1,12,12331792693039097994,1.4464473724365234,30,30,0,255,231,1782621468.6485445,Tyre Sets
2025,25,1,22,1,2,12331792693039097994,1.4464473724365234,30,30,0,255,1285,1782621468.6485445,Lap Data
2025,25,1,22,1,0,12331792693039097994,1.4464473724365234,30,30,0,255,1349,1782621468.6485445,Motion
2025,25,1,22,1,13,12331792693039097994,1.4464473724365234,30,30,0,255,273,1782621468.6485445,Motion Ex
2025,25,1,22,1,6,12331792693039097994,1.4464473724365234,30,30,0,255,1352,1782621468.6485445,Car Telemetry
